Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,user_id,transaction_date,status,age,subscription,raw_timestamp,email,username,store_id,price
9225,CA-2017-121160,11/4/2017,11/4/2017,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,77803,Central,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,1.408,2,0.8,-2.3232,USR01087,2017-11-04,,53,Premium,2017-11-04 07:35:20,frank.merwin475@hotmail.com,franmer289,STR006,1.408
9226,CA-2017-121160,11/4/2017,11/4/2017,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,77803,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,4.144,4,0.8,-6.4232,USR01087,2017-11-04,Cancelled,36,Premium,2017-11-04 13:42:19,frank.merwin100@outlook.com,franmer415,STR006,4.144
9227,CA-2017-121160,11/4/2017,11/4/2017,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,77803,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,52.752,3,0.2,-12.5286,USR01087,2017-11-04,,42,Standard,04-11-2017 01:28,frank.merwin450@yahoo.com,franmer787,STR006,52.752
9228,CA-2017-140515,3/19/2017,3/24/2017,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,90008,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,381.36,7,0.0,106.7808,USR01434,2017-03-19,Pending,33,Premium,2017-03-19 17:30:46,,,STR002,381.36
9229,CA-2014-153619,11/3/2014,11/3/2014,Same Day,TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,90049,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,6.72,4,0.0,3.36,USR01427,2014-11-03,Completed,31,Basic,2014-11-03 23:33:28,tracy.collins857@outlook.com,traccol552,STR002,6.72
9230,CA-2017-133718,7/23/2017,7/26/2017,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",15.192,3,0.2,5.5071,USR01015,2017-07-23,Shipped,43,Basic,2017-07-23 05:54:01,tracy.blumstein074@yahoo.com,tracblu161,STR002,15.192
9231,CA-2017-133718,7/23/2017,7/26/2017,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),58.32,9,0.0,27.9936,USR01015,2017-07-23,Completed,37,Premium,2017-07-23 09:17:14,tracy.blumstein847@outlook.com,tracblu276,STR002,58.32
9232,CA-2014-148383,12/27/2014,12/31/2014,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,946.764,6,0.7,-694.2936,USR01262,2014-12-27,Completed,35,Basic,2014-12-27 15:45:31,resi.pölking839@gmail.com,resipöl572,STR017,946.764
9233,CA-2016-126732,9/2/2016,9/6/2016,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,94.68,9,0.0,31.2444,USR01236,2016-09-02,Cancelled,26,Basic,2016-09-02 11:38:12,lena.radford192@gmail.com,lenarad768,STR002,94.68
9234,CA-2016-126732,9/2/2016,9/6/2016,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,23.67,3,0.0,0.9468,USR01236,2016-09-02,Completed,38,Standard,02-09-2016 08:33,lena.radford936@hotmail.com,lenarad57,STR002,23.67
9235,CA-2016-126732,9/2/2016,9/6/2016,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.168,4,0.2,68.198,USR01236,2016-09-02,Shipped,44,Standard,2016-09-02 01:25:38,lena.radford275@hotmail.com,lenarad343,STR002,1091.168
9236,CA-2016-126732,9/2/2016,9/6/2016,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,18.69,7,0.0,5.2332,USR01236,2016-09-02,Completed,20,Premium,2016-09-02 19:21:16,lena.radford137@hotmail.com,lenarad653,STR002,18.69
9237,CA-2016-126732,9/2/2016,9/6/2016,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,568.728,3,0.2,28.4364,USR01236,2016-09-02,Completed,39,Premium,2016-09-02 13:35:01,lena.radford544@hotmail.com,lenarad145,STR002,568.728
9238,CA-2016-126732,9/2/2016,9/6/2016,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,7.312,1,0.2,2.5592,USR01236,2016-09-02,,26,Standard,2016-09-02 03:45:33,lena.radford590@gmail.com,lenarad528,STR002,7.312
9239,CA-2017-138156,2/11/2017,2/14/2017,First Class,MM-17260,Magdelene Morse,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",147.568,2,0.2,-3.6892,USR01571,2017-02-11,Completed,26,Premium,2017-02-11 09:16:25,magdelene.morse679@hotmail.com,magdmor492,STR025,147.568
9240,CA-2017-110310,10/27/2017,11/2/2017,Standard Class,NB-18655,Nona Balk,Corporate,United States,Tallahassee,Florida,32303,South,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,56.784,7,0.2,20.5842,USR01241,2017-10-27,Shipped,52,Standard,2017-10-27 22:04:40,,nonabal128,STR003,56.784
9241,CA-2017-110310,10/27/2017,11/2/2017,Standard Class,NB-18655,Nona Balk,Corporate,United States,Tallahassee,Florida,32303,South,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,5.607,3,0.7,-3.9249,USR01241,2017-10-27,Completed,53,Standard,27-10-2017 13:52,nona.balk749@yahoo.com,,STR003,5.607
9242,CA-2017-110310,10/27/2017,11/2/2017,Standard Class,NB-18655,Nona Balk,Corporate,United States,Tallahassee,Florida,32303,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,6.576,3,0.2,0.5754,USR01241,2017-10-27,Shipped,45,Standard,2017-10-27 16:16:34,nona.balk427@outlook.com,nonabal351,STR003,6.576
9243,CA-2014-113271,7/9/2014,7/14/2014,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,94122,West,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,14.304,6,0.2,4.6488,USR01285,2014-07-09,Shipped,51,Standard,2014-07-09 21:35:21,darrin.sayre603@yahoo.com,darrsay287,STR002,14.304
9244,CA-2014-113271,7/9/2014,7/14/2014,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,94122,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",119.833,1,0.15,7.049,USR01285,2014-07-09,Shipped,31,Standard,2014-07-09 18:53:00,darrin.sayre598@gmail.com,darrsay503,STR002,119.833
9245,CA-2014-113271,7/9/2014,7/14/2014,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,94122,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2,0.0,2.224,USR01285,2014-07-09,Completed,48,Standard,2014-07-09 02:55:14,darrin.sayre959@yahoo.com,darrsay739,STR002,5.56
9246,CA-2014-113271,7/9/2014,7/14/2014,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,94122,West,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,32.4,5,0.0,15.552,USR01285,2014-07-09,Cancelled,34,Standard,2014-07-09 05:43:37,darrin.sayre078@hotmail.com,darrsay636,STR002,32.4
9247,CA-2017-130106,5/22/2017,5/26/2017,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,San Francisco,California,94109,West,OFF-AR-10003651,Office Supplies,Art,Newell 350,9.84,3,0.0,2.8536,USR01666,2017-05-22,Completed,50,Basic,2017-05-22 00:22:30,vicky.freymann691@gmail.com,vickfre173,STR002,9.84
9248,CA-2017-130106,5/22/2017,5/26/2017,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,San Francisco,California,94109,West,OFF-AR-10003732,Office Supplies,Art,Newell 333,2.78,1,0.0,0.7228,USR01666,2017-05-22,Completed,48,Basic,22-05-2017 13:08,vicky.freymann727@hotmail.com,vickfre294,STR002,2.78
9249,CA-2016-127761,11/10/2016,11/14/2016,Standard Class,SW-20275,Scott Williamson,Consumer,United States,New York City,New York,10009,East,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,3.64,1,0.2,1.365,USR01350,2016-11-10,Completed,18,Premium,2016-11-10 23:23:15,scott.williamson530@outlook.com,scotwil973,STR016,3.64
9250,CA-2016-127761,11/10/2016,11/14/2016,Standard Class,SW-20275,Scott Williamson,Consumer,United States,New York City,New York,10009,East,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,881.93,7,0.0,220.4825,USR01350,2016-11-10,,44,Basic,2016-11-10 14:15:58,scott.williamson524@outlook.com,scotwil232,STR016,881.93
9251,CA-2016-105354,12/2/2016,12/6/2016,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Marion,Iowa,52302,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",115.84,8,0.0,54.4448,USR01464,2016-12-02,Completed,33,Basic,2016-12-02 16:59:38,pauline.webber715@hotmail.com,paulweb607,STR024,115.84
9252,CA-2017-155712,3/2/2017,3/8/2017,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,90008,West,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.648,2,0.2,33.64,USR01630,2017-03-02,Shipped,49,Premium,2017-03-02 21:03:25,ken.dana556@yahoo.com,kendan710,STR002,107.648
9253,CA-2017-102309,9/23/2017,9/25/2017,Second Class,DO-13645,Doug O'Connell,Consumer,United States,Pine Bluff,Arkansas,71603,South,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,199.95,5,0.0,63.984,USR01771,2017-09-23,Completed,40,Premium,2017-09-23 16:14:25,doug.o'connell269@outlook.com,dougo'c386,STR037,199.95
9254,CA-2017-102309,9/23/2017,9/25/2017,Second Class,DO-13645,Doug O'Connell,Consumer,United States,Pine Bluff,Arkansas,71603,South,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,12.96,2,0.0,6.2208,USR01771,2017-09-23,Completed,29,Premium,2017-09-23 00:10:08,doug.o'connell297@yahoo.com,dougo'c62,STR037,12.96
9255,CA-2014-168368,2/11/2014,2/15/2014,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",60.89,1,0.0,15.2225,USR01316,2014-02-11,Shipped,23,Premium,11-02-2014 21:17,guy.armstrong775@outlook.com,guyarm337,STR026,60.89
9256,CA-2014-168368,2/11/2014,2/15/2014,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,OFF-LA-10004853,Office Supplies,Labels,Avery 483,14.94,3,0.0,6.8724,USR01316,2014-02-11,Completed,30,Premium,2014-02-11 13:30:50,guy.armstrong748@hotmail.com,guyarm350,STR026,14.94
9257,CA-2014-168368,2/11/2014,2/15/2014,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,2,0.0,4.4344,USR01316,2014-02-11,Completed,22,Standard,2014-02-11 11:03:54,guy.armstrong811@hotmail.com,guyarm536,STR026,9.64
9258,CA-2014-168368,2/11/2014,2/15/2014,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",332.94,3,0.0,53.2704,USR01316,2014-02-11,Completed,38,Basic,2014-02-11 00:02:47,guy.armstrong933@outlook.com,guyarm648,STR026,332.94
9259,CA-2014-168368,2/11/2014,2/15/2014,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,51.9,3,0.0,24.393,USR01316,2014-02-11,Shipped,36,Premium,2014-02-11 13:25:38,guy.armstrong078@outlook.com,guyarm697,STR026,51.9
9260,CA-2014-168368,2/11/2014,2/15/2014,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2,0.0,2.5984,USR01316,2014-02-11,Completed,43,Standard,2014-02-11 10:59:03,guy.armstrong267@yahoo.com,guyarm127,STR026,64.96
9261,CA-2017-167976,11/11/2017,11/14/2017,Second Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Aberdeen,South Dakota,57401,Central,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,25.5,3,0.0,6.63,USR01146,2017-11-11,Completed,18,Premium,2017-11-11 00:54:16,jeremy.lonsdale868@yahoo.com,jerelon191,STR045,25.5
9262,CA-2017-111388,9/2/2017,9/2/2017,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Seattle,Washington,98103,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,3,0.2,-2.6997,USR01712,2017-09-02,Completed,57,Basic,02-09-2017 00:41,,stepulp589,STR005,215.976
9263,CA-2015-124499,10/9/2015,10/13/2015,Standard Class,FM-14380,Fred McMath,Consumer,United States,Detroit,Michigan,48227,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,389.97,3,0.0,35.0973,USR01249,2015-10-09,,35,Premium,2015-10-09 17:04:38,,fredmcm499,STR013,389.97
9264,CA-2015-124499,10/9/2015,10/13/2015,Standard Class,FM-14380,Fred McMath,Consumer,United States,Detroit,Michigan,48227,Central,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,269.91,5,0.1,53.982,USR01249,2015-10-09,,25,Premium,2015-10-09 11:38:59,fred.mcmath517@outlook.com,fredmcm515,STR013,269.91
9265,US-2017-128118,11/24/2017,12/1/2017,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Memphis,Tennessee,38109,South,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11.673,3,0.7,-7.782,USR01200,2017-11-24,Pending,48,Premium,2017-11-24 07:30:10,maribeth.yedwab225@gmail.com,,STR019,11.673
9266,US-2017-128118,11/24/2017,12/1/2017,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Memphis,Tennessee,38109,South,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",64.848,7,0.2,24.318,USR01200,2017-11-24,Completed,50,Standard,2017-11-24 02:29:42,maribeth.yedwab327@yahoo.com,mariyed877,STR019,64.848
9267,CA-2014-125759,2/8/2014,2/9/2014,First Class,NM-18445,Nathan Mautz,Home Office,United States,North Las Vegas,Nevada,89031,West,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",14.56,2,0.0,5.5328,USR01135,2014-02-08,Completed,42,Standard,2014-02-08 14:03:46,,nathmau713,STR034,14.56
9268,CA-2015-151869,9/25/2015,9/25/2015,Same Day,CS-11950,Carlos Soltero,Consumer,United States,Freeport,New York,11520,East,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,102.582,1,0.1,6.8388,USR01230,2015-09-25,Completed,36,Basic,2015-09-25 15:54:37,carlos.soltero256@hotmail.com,carlsol203,STR016,102.582
9269,CA-2015-151869,9/25/2015,9/25/2015,Same Day,CS-11950,Carlos Soltero,Consumer,United States,Freeport,New York,11520,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,20.04,3,0.0,9.6192,USR01230,2015-09-25,Completed,27,Premium,25-09-2015 21:09,carlos.soltero989@yahoo.com,carlsol187,STR016,20.04
9270,US-2017-102183,8/21/2017,8/28/2017,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,32.088,7,0.2,11.2308,USR01008,2017-08-21,Completed,41,Premium,2017-08-21 20:21:16,pete.kriz622@yahoo.com,petekri977,STR016,32.088
9271,US-2017-102183,8/21/2017,8/28/2017,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,10035,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,4305.552,6,0.2,1453.1238,USR01008,2017-08-21,Completed,33,Standard,2017-08-21 07:08:22,pete.kriz496@gmail.com,petekri568,STR016,
9272,CA-2016-100510,5/12/2016,5/17/2016,Standard Class,HM-14860,Harry Marie,Corporate,United States,New York City,New York,10024,East,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,10.02,3,0.0,4.4088,USR01448,2016-05-12,Completed,35,Basic,2016-05-12 16:24:54,harry.marie831@gmail.com,harrmar973,STR016,10.02
9273,CA-2016-100510,5/12/2016,5/17/2016,Standard Class,HM-14860,Harry Marie,Corporate,United States,New York City,New York,10024,East,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,631.96,4,0.0,303.3408,USR01448,2016-05-12,Shipped,55,Standard,2016-05-12 17:05:41,harry.marie945@outlook.com,harrmar918,STR016,631.96
9274,CA-2017-146983,9/2/2017,9/6/2017,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Henderson,Kentucky,42420,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1577.94,3,0.0,757.4112,USR01118,2017-09-02,Completed,29,Basic,2017-09-02 05:52:14,alan.hwang871@gmail.com,alanhwa663,STR001,1577.94
9275,US-2014-134054,10/10/2014,10/10/2014,Same Day,FC-14335,Fred Chung,Corporate,United States,Albuquerque,New Mexico,87105,West,OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",255.85,7,0.0,112.574,USR01713,2014-10-10,Shipped,40,Standard,2014-10-10 03:09:13,fred.chung692@hotmail.com,fredchu18,STR028,255.85
9276,CA-2016-113236,5/26/2016,5/29/2016,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Delray Beach,Florida,33445,South,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,184.704,6,0.2,13.8528,USR01435,2016-05-26,Completed,40,Premium,26-05-2016 21:21,cathy.prescott278@yahoo.com,cathpre421,STR003,184.704
9277,CA-2016-113236,5/26/2016,5/29/2016,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Delray Beach,Florida,33445,South,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,47.92,2,0.2,11.98,USR01435,2016-05-26,Completed,52,Basic,2016-05-26 04:13:58,cathy.prescott913@gmail.com,cathpre943,STR003,
9278,CA-2017-122539,12/1/2017,12/5/2017,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-LA-10004853,Office Supplies,Labels,Avery 483,15.936,4,0.2,5.1792,USR01254,2017-12-01,Completed,37,Premium,2017-12-01 17:26:06,sean.christensen972@hotmail.com,seanchr533,STR010,15.936
9279,CA-2017-122539,12/1/2017,12/5/2017,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",8.001,7,0.7,-5.6007,USR01254,2017-12-01,Completed,20,Premium,2017-12-01 12:56:36,,seanchr613,STR010,8.001
9280,CA-2017-122539,12/1/2017,12/5/2017,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,398.972,2,0.3,-28.498,USR01254,2017-12-01,Completed,44,Premium,2017-12-01 23:05:52,sean.christensen636@gmail.com,seanchr22,STR010,398.972
9281,CA-2016-166772,9/20/2016,9/24/2016,Standard Class,HJ-14875,Heather Jas,Home Office,United States,Seattle,Washington,98105,West,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,163.88,2,0.0,40.97,USR01708,2016-09-20,Completed,36,Premium,2016-09-20 04:00:22,heather.jas750@gmail.com,heatjas286,STR005,163.88
9282,US-2017-152898,9/11/2017,9/15/2017,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Richmond,Virginia,23223,South,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,67.9,5,0.0,20.37,USR01091,2017-09-11,Cancelled,25,Premium,2017-09-11 08:13:58,cassandra.brandow875@outlook.com,cassbra448,STR018,67.9
9283,CA-2016-160486,12/30/2016,1/4/2017,Standard Class,EH-14185,Evan Henry,Consumer,United States,West Palm Beach,Florida,33407,South,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,72.224,4,0.2,25.2784,USR01700,2016-12-30,,27,Premium,30-12-2016 13:19,evan.henry453@yahoo.com,evanhen47,STR003,72.224
9284,CA-2017-102218,9/2/2017,9/4/2017,Second Class,LW-17215,Luke Weiss,Consumer,United States,Fort Collins,Colorado,80525,West,OFF-LA-10002475,Office Supplies,Labels,Avery 519,11.696,2,0.2,3.9474,USR01561,2017-09-02,Completed,30,Premium,2017-09-02 19:31:04,luke.weiss526@yahoo.com,lukewei829,STR023,11.696
9285,CA-2014-161032,11/18/2014,11/23/2014,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,392.94,3,0.0,43.2234,USR01150,2014-11-18,,42,Standard,2014-11-18 17:59:16,michael.kennedy367@yahoo.com,michken803,STR007,392.94
9286,CA-2015-102778,11/21/2015,11/24/2015,First Class,JH-15820,John Huston,Consumer,United States,Monroe,North Carolina,28110,South,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",18.176,1,0.2,4.7712,USR01582,2015-11-21,Shipped,30,Standard,2015-11-21 17:01:25,john.huston043@outlook.com,johnhus994,STR004,18.176
9287,CA-2017-154011,6/19/2017,6/26/2017,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Dallas,Texas,75081,Central,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,6.888,3,0.8,-11.0208,USR01490,2017-06-19,Shipped,42,Premium,2017-06-19 17:22:33,deborah.brumfield896@gmail.com,debobru799,STR006,6.888
9288,CA-2017-154011,6/19/2017,6/26/2017,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Dallas,Texas,75081,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",457.485,3,0.3,-84.9615,USR01490,2017-06-19,Pending,57,Basic,2017-06-19 06:40:29,deborah.brumfield492@yahoo.com,debobru444,STR006,457.485
9289,US-2017-165456,11/30/2017,12/3/2017,First Class,TB-21625,Trudy Brown,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,1079.316,6,0.3,-15.4188,USR01578,2017-11-30,Completed,33,Standard,2017-11-30 14:24:11,trudy.brown960@yahoo.com,trudbro765,STR010,1079.316
9290,CA-2014-111857,4/23/2014,4/26/2014,Second Class,NM-18445,Nathan Mautz,Home Office,United States,San Francisco,California,94109,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,48.91,1,0.0,22.9877,USR01135,2014-04-23,Completed,59,Basic,23-04-2014 15:53,,nathmau253,STR002,
9291,CA-2014-163650,9/23/2014,9/25/2014,First Class,TT-21220,Thomas Thornton,Consumer,United States,Dover,Delaware,19901,East,OFF-AR-10002375,Office Supplies,Art,Newell 351,9.84,3,0.0,2.8536,USR01628,2014-09-23,Completed,25,Standard,2014-09-23 05:06:24,thomas.thornton096@yahoo.com,thomtho849,STR014,9.84
9292,CA-2014-163650,9/23/2014,9/25/2014,First Class,TT-21220,Thomas Thornton,Consumer,United States,Dover,Delaware,19901,East,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5,3,0.0,15.525,USR01628,2014-09-23,Completed,44,Standard,2014-09-23 08:21:29,thomas.thornton166@gmail.com,thomtho558,STR014,34.5
9293,CA-2017-124114,3/2/2017,3/2/2017,Same Day,RS-19765,Roland Schwarz,Corporate,United States,Waco,Texas,76706,Central,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,0.556,1,0.8,-0.9452,USR01277,2017-03-02,Completed,51,Basic,2017-03-02 09:10:07,roland.schwarz052@outlook.com,rolasch753,STR006,0.556
9294,US-2017-116505,11/17/2017,11/21/2017,Second Class,TB-21625,Trudy Brown,Consumer,United States,Hagerstown,Maryland,21740,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",43.8,6,0.0,20.586,USR01578,2017-11-17,Shipped,36,Standard,2017-11-17 18:48:46,trudy.brown511@yahoo.com,trudbro182,STR040,43.8
9295,CA-2017-161340,5/28/2017,6/1/2017,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Cleveland,Ohio,44105,East,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),13.872,3,0.2,5.0286,USR01088,2017-05-28,Cancelled,34,Standard,2017-05-28 17:33:02,alice.mccarthy730@yahoo.com,alicmcc260,STR025,13.872
9296,CA-2017-161340,5/28/2017,6/1/2017,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Cleveland,Ohio,44105,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96,4,0.5,-64.9376,USR01088,2017-05-28,Cancelled,36,Standard,2017-05-28 10:24:19,alice.mccarthy945@gmail.com,alicmcc641,STR025,115.96
9297,US-2015-163433,4/18/2015,4/22/2015,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",41.424,2,0.2,8.2848,USR01173,2015-04-18,Pending,38,Standard,18-04-2015 18:10,michael.paige393@hotmail.com,michpai351,STR006,41.424
